tarehe_ya_data,month,season,begin_time,end_time,hours,lon,lat,region,district,kijiji,mwalo_bandari_diko,sehemu_aliyovua_locality,idadi_ya_wavuvi_chomboni,aina_ya_mtego,aina_ya_samaki,Groups,local_name,uzito,idadi,cpue,cpue.check
13/06/2020,6,SE,2020-06-13T07:45:00Z,2020-06-13T10:30:00Z,2.75,40.36968,-10.31724,Mtwara,Mtwara Rural,Mnazi,Mnazi Bay,BWANAOGA,15,RN,Sphyraena barracuda,Dermesal,Mzia,45,10,16.36363636,16.36363636
13/06/2020,6,SE,2020-06-13T16:00:00Z,2020-06-13T17:15:00Z,1.25,39.17376,-6.47078,Dar es Salaam,Kigamboni,Minazi  Mikinda,Minazi Mikinda,Sinda,40,RN,Dagaa,Anchovy,Dagaa mchele,800,40,640,640
13/06/2020,6,SE,2020-06-13T18:30:00Z,2020-06-14T02:56:00Z,8.43,38.97691,-5.94445,Tanga,Pangani,Kipumbwi,Kipumbwi,Buyuni,22,RN,Dagaa,Anchovy,Dagaa mchele,1120,56,132.8588375,132.8588375
13/06/2020,6,SE,2020-06-13T22:00:00Z,2020-06-14T02:05:00Z,4.08,40.32748,-10.35125,Mtwara,Mtwara Rural,Mnazi,Mnazi Bay,MATENGA,8,RN,Dagaa,Anchovy,Dagaa mchele,60,3,14.70588235,14.70588235
14/06/2020,6,SE,2020-06-14T00:00:00Z,2020-06-14T04:00:00Z,4,39.49782,-8.60387,Lindi,Kilwa,Magengeni,Magengeni,Mwashida,11,RN,Sardine,Sardines,Dagaa,NA,NA,NA,NA
14/06/2020,6,SE,2020-06-14T01:30:00Z,2020-06-14T04:45:00Z,3.25,39.0043,-5.8132,Tanga,Pangani,Pangani Mashariki,Magarawani,Sina ubavu,22,RN,Dagaa,Anchovy,Dagaa mchele,400,20,123.0769231,123.0769231
14/06/2020,6,SE,2020-06-14T06:50:00Z,2020-06-14T11:20:00Z,4.5,40.19652,-10.22913,Mtwara,Mtwara Urban,Shangani East,Feri,Msangamkuu,24,RN,Auxis thazard,Tuna,Sehewa damdam mnene,NA,NA,NA,NA
14/06/2020,6,SE,2020-06-14T07:15:00Z,2020-06-14T11:30:00Z,4.25,39.295807,-6.761182,Dar es Salaam,Kigamboni,Minazi  Mikinda,Minazi Mikinda,Kijiweni,16,RN,Sphyraena putnamiae,Dermesal,NA,60,3,14.11764706,14.11764706
14/06/2020,6,SE,2020-06-14T07:15:00Z,2020-06-14T11:30:00Z,4.25,39.3817,-6.83737,Dar es Salaam,Kigamboni,Minazi  Mikinda,Minazi Mikinda,Kijiweni,16,RN,Sphyraena putnamiae,Dermesal,Msusa,60,3,14.11764706,14.11764706
14/06/2020,6,SE,2020-06-14T07:15:00Z,2020-06-14T09:45:00Z,2.5,39.17395,-6.47025,Dar es Salaam,Kigamboni,Minazi  Mikinda,Minazi Mikinda,Msasani,32,RN,Sphyraena putnamiae,Dermesal,Msusa,80,4,32,32
14/06/2020,6,SE,2020-06-14T08:00:00Z,2020-06-14T11:00:00Z,3,39.16126,-6.44204,Dar es Salaam,Kigamboni,Minazi  Mikinda,Minazi Mikinda,Mlangoni,20,RN,Sphyraena putnamiae,Dermesal,Msusa,300,15,100,100
14/06/2020,6,SE,2020-06-14T08:30:00Z,2020-06-14T13:10:00Z,4.67,39.11278,-6.41002,Pwani,Bagamoyo,Mwambao,Kastam(Custom),Changohela,49,RN,Lutjanus ssp,Reef,Tembo uzi,40,2,8.565310493,8.565310493
14/06/2020,6,SE,2020-06-14T08:30:00Z,2020-06-14T13:10:00Z,4.67,39.11278,-6.41002,Pwani,Bagamoyo,Mwambao,Kastam(Custom),Changohela,49,RN,Gymnasarda unicolor,Tuna,Jodari meno,140,140,29.97858672,29.97858672
14/06/2020,6,SE,2020-06-14T18:25:00Z,2020-06-15T02:25:00Z,8,38.9036743,-5.6319064,Tanga,Pangani,Kipumbwi,Kipumbwi,Mijimele,22,RN,Sardine,Sardines,NA,380,19,47.5,47.5
14/06/2020,6,SE,2020-06-14T18:25:00Z,2020-06-15T02:25:00Z,8,39.05481,-5.63836,Tanga,Pangani,Kipumbwi,Kipumbwi,Mijimele,22,RN,Dagaa,Anchovy,Dagaa mchele,380,19,47.5,47.5
14/06/2020,6,SE,2020-06-14T19:00:00Z,2020-06-15T01:00:00Z,6,39.124366,-5.0879302,Tanga,Tanga City,Sahare,Kasera,Ringini,12,RN,Stolephorus commersonii,Anchovy,NA,NA,NA,0,NA
14/06/2020,6,SE,2020-06-14T19:00:00Z,2020-06-15T02:00:00Z,7,39.70781,-4.85154,Pemba,Wete,Selemu,Wete Pwani,Mwamba mkuu,17,RN,Decapterus macrosoma,Mackerel,Msumari,360,18,51.42857143,51.42857143
14/06/2020,6,SE,2020-06-14T19:00:00Z,2020-06-15T01:00:00Z,6,39.1479,-5.08231,Tanga,Tanga City,Sahare,Kasera,Ringini,12,RN,Stolephorus commersonii,Anchovy,Uono mafuta,NA,NA,NA,NA
14/06/2020,6,SE,2020-06-14T19:11:00Z,2020-06-15T05:15:00Z,10.07,39.66484,-7.8429,Pwani,Mafia,Chunguruma,Tumbuju,Mbakare mawe,20,RN,Dagaa,Anchovy,Dagaa mchele,3600,180,357.4975174,357.4975174
15/06/2020,6,SE,2020-06-15T00:00:00Z,2020-06-15T04:00:00Z,4,39.4746,-8.48976,Lindi,Kilwa,Magengeni,Magengeni,Pumbavu,14,RN,Dagaa,Anchovy,Dagaa mchele,50000,50,12500,12500
15/06/2020,6,SE,2020-06-15T00:00:00Z,2020-06-15T04:00:00Z,4,39.4746,-8.48976,Lindi,Kilwa,Magengeni,Magengeni,Pumbavu,14,RN,Amblygaster sirm,Anchovy,Dagaa damu,60,3,15,15
15/06/2020,6,SE,2020-06-15T01:16:00Z,2020-06-15T04:55:00Z,3.65,39.43891,-8.69688,Lindi,Kilwa,Magengeni,Magengeni,Amana,15,RN,Dagaa,Anchovy,Dagaa mchele,245,3.5,67.12328767,67.12328767
15/06/2020,6,SE,2020-06-15T02:51:00Z,2020-06-15T15:51:00Z,13,38.97691,-5.99445,Tanga,Pangani,Kipumbwi,Kipumbwi,Buyuni,22,RN,Dagaa,Anchovy,Dagaa mchele,2200,110,169.2307692,169.2307692
15/06/2020,6,SE,2020-06-15T07:15:00Z,2020-06-15T09:45:00Z,2.5,39.17619,-6.47567,Dar es Salaam,Kigamboni,Minazi  Mikinda,Minazi Mikinda,Upanga,32,RN,Dagaa,Anchovy,Dagaa mchele,200,10,80,80
15/06/2020,6,SE,2020-06-15T07:55:00Z,2020-06-15T11:15:00Z,3.33,40.3148979,-10.3771149,Mtwara,Mtwara Rural,Mnazi,Mnazi Bay,KIPWA,15,RN,Sardine,Sardines,NA,160,8,48,48.04804805
15/06/2020,6,SE,2020-06-15T07:55:00Z,2020-06-15T11:15:00Z,3.33,40.34434,-10.28078,Mtwara,Mtwara Rural,Mnazi,Mnazi Bay,KIPWA,15,RN,Dagaa,Anchovy,Dagaa mchele,160,8,48.04804805,48.04804805
15/06/2020,6,SE,2020-06-15T09:15:00Z,2020-06-15T13:45:00Z,4.5,38.96064,-6.36265,Pwani,Bagamoyo,Mwambao,Kastam(Custom),Mwambakuni,47,RN,Decapterus kurroides,Mackerel,Msumari ( ngula-ngula),NA,NA,NA,NA
15/06/2020,6,SE,2020-06-15T19:00:00Z,2020-06-16T03:00:00Z,8,39.70781,-4.85154,Pemba,Wete,Selemu,Wete Pwani,Mwamba mkuu,17,RN,Decapterus macrosoma,Mackerel,Msumari,500,25,62.5,62.5
15/06/2020,6,SE,2020-06-15T23:56:00Z,2020-06-16T04:30:00Z,4.57,39.26642,-6.57572,Dar es Salaam,Kinondoni,Kunduchi Pwani,Kunduchi Pwani,Mkokoni,25,RN,Dagaa,Anchovy,Dagaa mchele,180,8,39.38730853,39.38730853
16/06/2020,6,SE,2020-06-16T00:00:00Z,2020-06-16T04:30:00Z,4.5,39.47482,-8.48827,Lindi,Kilwa,Magengeni,Magengeni,Pumbavu,14,RN,Dagaa,Anchovy,Dagaa mchele,24500,35,5444.444444,5444.444444
16/06/2020,6,SE,2020-06-16T00:50:00Z,2020-06-16T05:45:00Z,4.92,39.44143,-8.69649,Lindi,Kilwa,Magengeni,Magengeni,Amana,13,RN,Dagaa,Anchovy,Dagaa mchele,32000,40,6504.065041,6504.065041
16/06/2020,6,SE,2020-06-16T06:40:00Z,2020-06-16T10:30:00Z,3.83,40.20277,-10.22632,Mtwara,Mtwara Urban,Shangani East,Feri,Msangamkuu,23,RN,Katsuwonus pelamis,Tuna,Sehewa miraba,54,68,14.09921671,14.09921671
16/06/2020,6,SE,2020-06-16T06:40:00Z,2020-06-16T10:30:00Z,3.83,40.20245,-10.22665,Mtwara,Mtwara Urban,Shangani East,Feri,Msangamkuu,23,RN,Auxis rochei,Tuna,Sehewa risasi,105,126,27.4151436,27.4151436
16/06/2020,6,SE,2020-06-16T07:04:00Z,2020-06-16T11:00:00Z,3.93,39.00468,-6.32062,Pwani,Bagamoyo,Mwambao,Kastam(Custom),Mademani,15,RN,Dagaa,Anchovy,Dagaa mchele,15,30,3.816793893,3.816793893
16/06/2020,6,SE,2020-06-16T07:15:00Z,2020-06-16T10:45:00Z,3.5,39.43446,-6.86227,Dar es Salaam,Kigamboni,Minazi  Mikinda,Minazi Mikinda,Kijambani,16,RN,Rastrelliger kanagurta,Mackerel,Kibua maji,920,46,262.8571429,262.8571429
16/06/2020,6,SE,2020-06-16T08:30:00Z,2020-06-16T13:15:00Z,4.75,39.03557,-6.41481,Pwani,Bagamoyo,Mwambao,Kastam(Custom),Mshingwi,45,RN,Lutjanus ssp,Reef,Tembo uzi,120,6,25.26315789,25.26315789
16/06/2020,6,SE,2020-06-16T08:30:00Z,2020-06-16T13:15:00Z,4.75,39.03557,-6.41481,Pwani,Bagamoyo,Mwambao,Kastam(Custom),Mshingwi,45,RN,Gerres spp,Dermesal,Chaa,40,2,8.421052632,8.421052632
16/06/2020,6,SE,2020-06-16T08:30:00Z,2020-06-16T13:15:00Z,4.75,39.03557,-6.41481,Pwani,Bagamoyo,Mwambao,Kastam(Custom),Mshingwi,45,RN,Decapterus kurroides,Mackerel,Msumari ( ngula-ngula),40,2,8.421052632,8.421052632
16/06/2020,6,SE,2020-06-16T18:15:00Z,2020-06-17T02:55:00Z,8.67,38.8984547,-5.6270487,Tanga,Pangani,Kipumbwi,Kipumbwi,Mkwaja,22,RN,Sardine,Sardines,NA,648,32,74.76923077,74.74048443
16/06/2020,6,SE,2020-06-16T18:15:00Z,2020-06-17T02:55:00Z,8.67,39.00718,-5.7873,Tanga,Pangani,Kipumbwi,Kipumbwi,Mkwaja,22,RN,Dagaa,Anchovy,Dagaa mchele,648,32,74.74048443,74.74048443
16/06/2020,6,SE,2020-06-16T18:19:00Z,2020-06-17T02:20:00Z,8.02,38.8984513,-5.6270407,Tanga,Pangani,Kipumbwi,Kipumbwi,Mkwaja,22,RN,Sardine,Sardines,NA,780,39,97.29729729,97.25685786
16/06/2020,6,SE,2020-06-16T18:19:00Z,2020-06-17T02:20:00Z,8.02,39.0087,-5.77924,Tanga,Pangani,Kipumbwi,Kipumbwi,Mkwaja,22,RN,Dagaa,Anchovy,Dagaa mchele,780,39,97.25685786,97.25685786
16/06/2020,6,SE,2020-06-16T18:45:00Z,2020-06-17T04:00:00Z,9.25,39.00743,-6.31845,Pwani,Bagamoyo,Mwambao,Kastam(Custom),Kati,18,RN,Dagaa,Anchovy,Dagaa mchele,NA,NA,NA,NA
16/06/2020,6,SE,2020-06-16T19:00:00Z,2020-06-17T03:00:00Z,8,39.70781,-4.85154,Pemba,Wete,Selemu,Wete Pwani,Mwamba mkuu,17,RN,Decapterus macrosoma,Mackerel,Msumari,460,23,57.5,57.5
16/06/2020,6,SE,2020-06-16T19:00:00Z,2020-06-17T05:00:00Z,10,39.14885,-5.0793,Tanga,Tanga City,Sahare,Kasera,Jambe,14,RN,Stolephorus commersonii,Anchovy,Uono mafuta,40,2,4,4
16/06/2020,6,SE,2020-06-16T21:30:00Z,2020-06-17T04:10:00Z,6.67,39.2683,-6.61327,Dar es Salaam,Kinondoni,Kunduchi Pwani,Kunduchi Pwani,Mkokoni,25,RN,Dagaa,Anchovy,Dagaa mchele,800,40,119.94003,119.94003
17/06/2020,6,SE,2020-06-17T01:15:00Z,2020-06-17T06:45:00Z,5.5,39.44217,-8.69644,Lindi,Kilwa,Magengeni,Magengeni,Amana,13,RN,Dagaa,Anchovy,Dagaa mchele,28880,38,5250.909091,5250.909091
17/06/2020,6,SE,2020-06-17T06:05:00Z,2020-06-17T11:20:00Z,5.25,40.20299,-10.2261,Mtwara,Mtwara Urban,Shangani East,Feri,Msangamkuu,26,RN,Hemiramphus spp,Others,Chuchunge,105,NA,20,20
17/06/2020,6,SE,2020-06-17T07:00:00Z,2020-06-17T11:00:00Z,4,39.19692,-6.52841,Dar es Salaam,Kigamboni,Minazi  Mikinda,Minazi Mikinda,Shimoni,34,RN,Dussumieria acuta,Anchovy,Dagaa sime ( simu),100,5,25,25
17/06/2020,6,SE,2020-06-17T07:15:00Z,2020-06-17T10:30:00Z,3.25,39.295585,-6.762073,Dar es Salaam,Kigamboni,Minazi  Mikinda,Minazi Mikinda,Bamba,16,RN,Pellona ditchela,Anchovy,NA,800,40,246.1538462,246.1538462
17/06/2020,6,SE,2020-06-17T07:15:00Z,2020-06-17T10:30:00Z,3.25,39.43359,-6.85832,Dar es Salaam,Kigamboni,Minazi  Mikinda,Minazi Mikinda,Bamba,16,RN,Pellona ditchela,Anchovy,Dagaa macho-kamanyola ( bweha),800,40,246.1538462,246.1538462
17/06/2020,6,SE,2020-06-17T09:30:00Z,2020-06-17T11:45:00Z,2.25,39.1549951,-4.7784056,Tanga,Mkinga,Zingibari,Petukiza,Puju,24,RN,Stolephorus commersonii,Anchovy,NA,120,6,53.33333333,53.33333333
17/06/2020,6,SE,2020-06-17T09:30:00Z,2020-06-17T11:45:00Z,2.25,39.23161,-4.81656,Tanga,Mkinga,Zingibari,Petukiza,Puju,24,RN,Stolephorus commersonii,Anchovy,Uono mafuta,120,6,53.33333333,53.33333333
17/06/2020,6,SE,2020-06-17T10:06:00Z,2020-06-17T11:15:00Z,1.15,39.15807,-4.78488,Tanga,Mkinga,Zingibari,Petukiza,Kwamzungu,24,RN,Stolephorus commersonii,Anchovy,Uono mafuta,100,5,86.95652174,86.95652174
17/06/2020,6,SE,2020-06-17T19:00:00Z,2020-06-18T03:00:00Z,8,39.70781,-4.85154,Pemba,Wete,Selemu,Wete Pwani,Mwamba mkuu,17,RN,Decapterus macrosoma,Mackerel,Msumari,680,34,85,85
17/06/2020,6,SE,2020-06-17T22:06:00Z,2020-06-18T05:15:00Z,7.15,39.1549951,-4.7784056,Tanga,Mkinga,Zingibari,Petukiza,Kwamzungu,24,RN,Stolephorus commersonii,Anchovy,NA,100,5,13.98601399,13.98601399
18/06/2020,6,SE,2020-06-18T01:00:00Z,2020-06-18T06:00:00Z,5,39.44061,-8.69306,Lindi,Kilwa,Magengeni,Magengeni,Amana,13,RN,Dagaa,Anchovy,Dagaa mchele,720,6,144,144
18/06/2020,6,SE,2020-06-18T01:11:00Z,2020-06-18T05:30:00Z,4.32,39.49331,-8.73227,Lindi,Kilwa,Magengeni,Magengeni,Mkaya ndani,15,RN,Sardine,Sardines,Dagaa,NA,NA,NA,NA
18/06/2020,6,SE,2020-06-18T04:20:00Z,2020-06-18T08:20:00Z,4,39.1549951,-4.7784056,Tanga,Mkinga,Zingibari,Petukiza,Mwezi,15,RN,Sphyraena putnamiae,Dermesal,NA,10,8,2.5,2.5
18/06/2020,6,SE,2020-06-18T04:20:00Z,2020-06-18T08:20:00Z,4,39.16039,-4.77442,Tanga,Mkinga,Zingibari,Petukiza,Mwezi,15,RN,Sphyraena putnamiae,Dermesal,Msusa,80,8,20,20
18/06/2020,6,SE,2020-06-18T06:25:00Z,2020-06-18T11:46:00Z,5.35,39.76401,-9.96181,Lindi,Lindi,Benki,Beach,Kilamba,21,RN,Auxis thazard,Tuna,Sehewa damdam mnene,2400,800,448.5981308,448.5981308
18/06/2020,6,SE,2020-06-18T06:30:00Z,2020-06-18T13:10:00Z,6.67,39.34877,-4.82381,Tanga,Mkinga,Zingibari,Petukiza,Koleo,26,RN,Sphyraena putnamiae,Dermesal,Msusa,50,5,7.496251874,7.496251874
18/06/2020,6,SE,2020-06-18T06:40:00Z,2020-06-18T10:20:00Z,3.67,40.20403,-10.22502,Mtwara,Mtwara Urban,Shangani East,Feri,Msangamkuu,25,RN,Auxis thazard,Tuna,Sehewa damdam mnene,48,16,13.07901907,13.07901907
18/06/2020,6,SE,2020-06-18T06:40:00Z,2020-06-18T10:20:00Z,3.67,40.20328,-10.22579,Mtwara,Mtwara Urban,Shangani East,Feri,Msangamkuu,25,RN,Auxis rochei,Tuna,Sehewa risasi,180,189,49.04632153,49.04632153
18/06/2020,6,SE,2020-06-18T07:00:00Z,2020-06-18T10:00:00Z,3,39.19692,-6.52839,Dar es Salaam,Kigamboni,Minazi  Mikinda,Minazi Mikinda,Tishalini,26,RN,Encrasicholina heteroloba,Anchovy,Dagaa koko,480,24,160,160
18/06/2020,6,SE,2020-06-18T07:30:00Z,2020-06-18T09:45:00Z,2.25,39.45294,-6.86296,Dar es Salaam,Kigamboni,Minazi  Mikinda,Minazi Mikinda,Dege,16,RN,Pellona ditchela,Anchovy,Dagaa macho-kamanyola ( bweha),1800,90,800,800
18/06/2020,6,SE,2020-06-18T09:00:00Z,2020-06-18T11:00:00Z,2,39.23678,-4.80809,Tanga,Mkinga,Zingibari,Petukiza,Mvinjeni,22,RN,Dagaa,Anchovy,Dagaa mchele,200,100,100,100
18/06/2020,6,SE,2020-06-18T09:15:00Z,2020-06-18T11:45:00Z,2.5,39.1549951,-4.7784056,Tanga,Mkinga,Zingibari,Petukiza,Kwamzungu,22,RN,Sardine,Sardines,NA,100,5,40,40
18/06/2020,6,SE,2020-06-18T09:15:00Z,2020-06-18T11:30:00Z,2.25,39.1549951,-4.7784056,Tanga,Mkinga,Zingibari,Petukiza,Mvinjeni,23,RN,Sardine,Sardines,NA,400,20,177.7777778,177.7777778
18/06/2020,6,SE,2020-06-18T09:15:00Z,2020-06-18T11:30:00Z,2.25,39.23678,-4.80809,Tanga,Mkinga,Zingibari,Petukiza,Mvinjeni,23,RN,Dagaa,Anchovy,Dagaa mchele,400,20,177.7777778,177.7777778
18/06/2020,6,SE,2020-06-18T09:15:00Z,2020-06-18T11:45:00Z,2.5,39.22059,-4.75825,Tanga,Mkinga,Zingibari,Petukiza,Kwamzungu,22,RN,Dagaa,Anchovy,Dagaa mchele,500,5,200,200
18/06/2020,6,SE,2020-06-18T09:30:00Z,2020-06-18T11:30:00Z,2,39.23757,-4.81865,Tanga,Mkinga,Zingibari,Petukiza,Kwamzungu,20,RN,Stolephorus commersonii,Anchovy,Uono mafuta,240,12,120,120
18/06/2020,6,SE,2020-06-18T12:30:00Z,2020-06-19T07:10:00Z,18.67,39.1549951,-4.7784056,Tanga,Mkinga,Zingibari,Petukiza,Koleo,26,RN,Sphyraena putnamiae,Dermesal,NA,50,5,2.678571428,2.678093198
18/06/2020,6,SE,2020-06-18T18:30:00Z,2020-06-19T04:10:00Z,9.67,38.97691,-5.94445,Tanga,Pangani,Kipumbwi,Kipumbwi,Mkwaja,22,RN,Dagaa,Anchovy,Dagaa mchele,300,15,31.0237849,31.0237849
18/06/2020,6,SE,2020-06-18T19:00:00Z,2020-06-19T05:00:00Z,10,39.1240161,-5.0872936,Tanga,Tanga City,Sahare,Kasera,Msesereko,14,RN,Stolephorus commersonii,Anchovy,NA,60,3,6,6
18/06/2020,6,SE,2020-06-18T19:00:00Z,2020-06-19T02:00:00Z,7,39.70781,-4.85154,Pemba,Wete,Selemu,Wete Pwani,Mwamba mkuu,17,RN,Decapterus macrosoma,Mackerel,Msumari,180,9,25.71428571,25.71428571
18/06/2020,6,SE,2020-06-18T19:00:00Z,2020-06-19T05:00:00Z,10,39.17965,-5.06787,Tanga,Tanga City,Sahare,Kasera,Msesereko,14,RN,Stolephorus commersonii,Anchovy,Uono mafuta,60,3,6,6
18/06/2020,6,SE,2020-06-18T21:30:00Z,2020-06-19T05:30:00Z,8,39.1549951,-4.7784056,Tanga,Mkinga,Zingibari,Petukiza,Kwamzungu,20,RN,Stolephorus commersonii,Anchovy,NA,240,12,30,30
19/06/2020,6,SE,2020-06-19T01:10:00Z,2020-06-19T06:15:00Z,5.08,39.43184,-8.62531,Lindi,Kilwa,Magengeni,Magengeni,Jewe,14,RN,Dagaa,Anchovy,Dagaa mchele,500,5,98.42519685,98.42519685
19/06/2020,6,SE,2020-06-19T01:15:00Z,2020-06-19T05:25:00Z,4.17,39.48548,-8.72039,Lindi,Kilwa,Magengeni,Magengeni,Mkaya ndani,10,RN,Sardine,Sardines,Dagaa,60,3,14.38848921,14.38848921
19/06/2020,6,SE,2020-06-19T06:05:00Z,2020-06-19T08:30:00Z,2.42,39.71812,-10.00233,Lindi,Lindi,Benki,Beach,Kilamba,21,RN,Katsuwonus pelamis,Tuna,Sehewa miraba,800,250,330.5785124,330.5785124
19/06/2020,6,SE,2020-06-19T06:05:00Z,2020-06-19T08:30:00Z,2.42,39.71812,-10.00233,Lindi,Lindi,Benki,Beach,Kikamba,21,RN,Katsuwonus pelamis,Tuna,Sehewa miraba,1050,350,433.8842975,433.8842975
19/06/2020,6,SE,2020-06-19T06:15:00Z,2020-06-19T09:45:00Z,3.5,39.14989,-6.43038,Dar es Salaam,Kigamboni,Minazi  Mikinda,Minazi Mikinda,Bela,35,RN,Sphyraena putnamiae,Dermesal,Msusa,5,1,1.428571429,1.428571429
19/06/2020,6,SE,2020-06-19T18:16:00Z,2020-06-20T04:21:00Z,10.08,39.02382,-5.63301,Tanga,Pangani,Kipumbwi,Kipumbwi,Mijimile,22,RN,Dagaa,Anchovy,Dagaa mchele,1000,50,99.20634921,99.20634921
19/06/2020,6,SE,2020-06-19T19:00:00Z,2020-06-20T05:00:00Z,10,39.1260626,-5.0855146,Tanga,Tanga City,Sahare,Kasera,Jambe,17,RN,Rastrelliger kanagurta,Mackerel,NA,20,1,2,2
19/06/2020,6,SE,2020-06-19T19:00:00Z,2020-06-20T05:00:00Z,10,39.1240161,-5.0872936,Tanga,Tanga City,Sahare,Kasera,Jambe,14,RN,Stolephorus commersonii,Anchovy,NA,440,22,44,44
19/06/2020,6,SE,2020-06-19T19:00:00Z,2020-06-20T03:00:00Z,8,39.70781,-4.85154,Pemba,Wete,Selemu,Wete Pwani,Mwamba mkuu,17,RN,Decapterus macrosoma,Mackerel,Msumari,380,19,47.5,47.5
19/06/2020,6,SE,2020-06-19T19:00:00Z,2020-06-20T05:00:00Z,10,39.156,-5.08383,Tanga,Tanga City,Sahare,Kasera,Jambe,17,RN,Rastrelliger kanagurta,Mackerel,Kibua maji,20,1,2,2
19/06/2020,6,SE,2020-06-19T19:00:00Z,2020-06-20T05:00:00Z,10,39.14885,-5.0793,Tanga,Tanga City,Sahare,Kasera,Jambe,14,RN,Stolephorus commersonii,Anchovy,Uono mafuta,440,22,44,44
20/06/2020,6,SE,2020-06-20T02:20:00Z,2020-06-20T05:05:00Z,2.75,40.33234,-10.34549,Mtwara,Mtwara Rural,Mnazi,Mnazi Bay,MWAMBA TUNDU,7,RN,Dagaa,Anchovy,Dagaa mchele,120,6,43.63636364,43.63636364
20/06/2020,6,SE,2020-06-20T07:48:00Z,2020-06-20T10:57:00Z,3.15,40.39243,-10.27424,Mtwara,Mtwara Rural,Mnazi,Mnazi Bay,RASI YA MOA,15,RN,Sphyraena barracuda,Dermesal,Mzia,70,7,22.22222222,22.22222222
20/06/2020,6,SE,2020-06-20T07:48:00Z,2020-06-20T10:57:00Z,3.15,40.39243,-10.27424,Mtwara,Mtwara Rural,Mnazi,Mnazi Bay,RASI YA MOA,15,RN,Sphyraena barracuda,Dermesal,Mzia,70,7,22.22222222,22.22222222
20/06/2020,6,SE,2020-06-20T07:48:00Z,2020-06-20T10:57:00Z,3.15,40.39243,-10.27424,Mtwara,Mtwara Rural,Mnazi,Mnazi Bay,RASI YA MOA,15,RN,Sphyraena barracuda,Dermesal,Mzia,70,7,22.22222222,22.22222222
20/06/2020,6,SE,2020-06-20T08:15:00Z,2020-06-20T09:45:00Z,1.5,39.14725,-6.4295,Dar es Salaam,Kigamboni,Minazi  Mikinda,Minazi Mikinda,Msasani,32,RN,Pellona ditchela,Anchovy,Dagaa macho-kamanyola ( bweha),200,10,133.3333333,133.3333333
20/06/2020,6,SE,2020-06-20T08:30:00Z,2020-06-20T13:23:00Z,4.88,40.31147,-10.21055,Mtwara,Mtwara Urban,Kiyanga,Uyavi,Nyuma ya membelwa,21,RN,Coryphaena ssp,Tuna,Fulusi-dolphinfish,27,5,5.532786885,5.532786885
20/06/2020,6,SE,2020-06-20T19:00:00Z,2020-06-21T03:00:00Z,8,39.70781,-4.85154,Pemba,Wete,Selemu,Wete Pwani,Mwamba mkuu,17,RN,Decapterus macrosoma,Mackerel,Msumari,180,9,22.5,22.5
20/06/2020,6,SE,2020-06-20T23:14:00Z,2020-06-21T04:14:00Z,5,39.25713,-6.25713,Dar es Salaam,Kinondoni,Kunduchi Pwani,Kunduchi Pwani,Karage,26,RN,Dagaa,Anchovy,Dagaa mchele,200,10,40,40
21/06/2020,6,SE,2020-06-21T00:00:00Z,2020-06-21T05:15:00Z,5.25,40.33998,-10.33451,Mtwara,Mtwara Rural,Mnazi,Mnazi Bay,TUMBIKA,7,RN,Dagaa,Anchovy,Dagaa mchele,NA,NA,NA,NA
21/06/2020,6,SE,2020-06-21T07:00:00Z,2020-06-21T10:00:00Z,3,39.14853,-6.43051,Dar es Salaam,Kigamboni,Minazi  Mikinda,Minazi Mikinda,Msasani,30,RN,Dagaa,Anchovy,Dagaa mchele,100,5,33.33333333,33.33333333
21/06/2020,6,SE,2020-06-21T07:25:00Z,2020-06-21T11:16:00Z,3.85,39.75437,-9.96181,Lindi,Lindi,Benki,Beach,Kilamba,15,RN,Auxis rochei,Tuna,Sehewa risasi,80,40,20.77922078,20.77922078
21/06/2020,6,SE,2020-06-21T19:00:00Z,2020-06-22T03:00:00Z,8,39.70781,-4.85154,Pemba,Wete,Selemu,Wete Pwani,Mwamba mkuu,17,RN,Decapterus macrosoma,Mackerel,Msumari,440,22,55,55
22/06/2020,6,SE,2020-06-22T07:48:00Z,2020-06-22T12:23:00Z,4.58,40.37124,-10.32605,Mtwara,Mtwara Rural,Mnazi,Mnazi Bay,CHUMBU YA TENGA,19,RN,Dussumieria acuta,Anchovy,Dagaa sime ( simu),40,4,8.733624454,8.733624454
22/06/2020,6,SE,2020-06-22T08:52:00Z,2020-06-22T15:17:00Z,6.42,40.32112,-10.21334,Mtwara,Mtwara Urban,Kiyanga,Uyavi,Nyuma ya membelwa,18,RN,Auxis thazard,Tuna,Sehewa damdam mnene,548,210,85.35825545,85.35825545
22/06/2020,6,SE,2020-06-22T09:50:00Z,2020-06-22T16:26:00Z,6.6,40.32622,-10.21872,Mtwara,Mtwara Urban,Kiyanga,Uyavi,Nyuma ya membelwa,18,RN,Auxis thazard,Tuna,Sehewa damdam mnene,312,104,47.27272727,47.27272727
22/06/2020,6,SE,2020-06-22T19:00:00Z,2020-06-23T03:00:00Z,8,39.70781,-4.85154,Pemba,Wete,Selemu,Wete Pwani,Mwamba mkuu,17,RN,Decapterus macrosoma,Mackerel,Msumari,360,18,45,45
22/06/2020,6,SE,2020-06-22T19:00:00Z,2020-06-23T05:00:00Z,10,39.41162,-6.85239,Dar es Salaam,Kigamboni,Minazi  Mikinda,Minazi Mikinda,Sinda,25,RN,Dagaa,Anchovy,Dagaa mchele,200,10,20,20
